tiki_product_id,default_id
147349342,1433
10713805,1434
177517963,1435
92982560,1436
35292967,1437
28467118,1438
115521323,1439
204280857,1440
196923505,1441
168194160,1442
263416079,1443
125889440,1444
10794376,1445
108695117,1446
57837428,1447
41098208,1448
121485349,1449
11254933,1450
24250831,1451
273879908,1452
274152730,1453
632680,1454
1634981,1455
5902685,1456
273598230,1457
6874429,1458
274593369,1459
274593331,1460
274594320,1461
274593416,1462
274594374,1463
116438272,1464
25108217,1465
68421547,1466
193879341,1467
82721609,1468
274594298,1469
274594283,1470
274593767,1471
274593352,1472
274594333,1473
158399593,1474
87913382,1475
1672157,1476
460943,1477
66640235,1478
46179013,1479
767101,1480
35761444,1481
1672153,1482
1313871,1483
169246554,1484
111292323,1485
190489303,1486
74450527,1487
796867,1488
15795542,1489
168562118,1490
171564906,1491
632681,1492
78280482,1493
630777,1494
57243183,1495
55915384,1496
2042227,1497
54640942,1498
73638938,1499
41228196,1500
72644676,1501
118537006,1502
108535196,1503
98872338,1504
98605258,1505
191680827,1506
631034,1507
274593201,1508
274593484,1509
5560235,1510
179988643,1511
134318997,1512
202062554,1513
75523405,1514
385654,1515
91565733,1516
74527291,1517
186434710,1518
58731239,1519
20541866,1520
90683425,1521
2738497,1522
50699284,1523
58731234,1524
92146086,1525
108535197,1526
54058501,1527
177911621,1528
91256307,1529
78280123,1530
907522,1531
35526543,1532
96593702,1533
25074713,1534
128912879,1535
116446788,1536
56381615,1537
1672211,1538
73632586,1539
260844985,1540
50736325,1541
385574,1542
118708687,1543
68826659,1544
124480931,1545
13325863,1546
426104,1547
108535251,1548
8959289,1549
42889999,1550
95253531,1551
90218797,1552
133245970,1553
19640804,1554
1672155,1555
16625449,1556
252035646,1557
48627056,1558
45559087,1559
68832828,1560
183076377,1561
174834852,1562
190252222,1563
272362188,1564
92702781,1565
82403069,1566
125608918,1567
104397632,1568
66469559,1569
26339567,1570
877362,1571
385614,1572
11949005,1573
153599393,1574
568659,1575
52758862,1576
48677365,1577
74163324,1578
197971015,1579
186253037,1580
56371532,1581
3265121,1582
137534886,1583
132353050,1584
385615,1585
2042221,1586
116426405,1587
90135780,1588
1347157,1589
65401394,1590
638369,1591
164994316,1592
54058503,1593
152097288,1594
460765,1595
92159194,1596
7319063,1597
78280986,1598
63524260,1599
89441903,1600
75832520,1601
216211166,1602
198560707,1603
1687625,1604
126945340,1605
11368961,1606
126945321,1607
56098120,1608
116416531,1609
93457801,1610
137780195,1611
10278713,1612
171495459,1613
214230523,1614
182457734,1615
70661122,1616
93840468,1617
54896450,1618
153869040,1619
14617774,1620
5730933,1621
138218451,1622
7352431,1623
196953338,1624
51571599,1625
193583705,1626
133245977,1627
385582,1628
54865932,1629
58850613,1630
97712326,1631
160147181,1632
70550671,1633
171495457,1634
385477,1635
192894194,1636
74257575,1637
68429877,1638
58803167,1639
140953992,1640
74212316,1641
631496,1642
117926982,1643
148714567,1644
7548593,1645
1537315,1646
273849758,1647
73923578,1648
26113983,1649
72790514,1650
35031098,1651
50699261,1652
33597687,1653
54864521,1654
10758843,1655
125827955,1656
631508,1657
22052317,1658
25704809,1659
118124189,1660
15973974,1661
272635031,1662
10240037,1663
58444508,1664
274273463,1665
133696713,1666
59504295,1667
912679,1668
262804838,1669
273187025,1670
59514129,1671
39702057,1672
58405538,1673
161409499,1674
2454353,1675
2454355,1676
272848014,1677
133682930,1678
2454359,1679
262778222,1680
190845905,1681
176060005,1682
142996124,1683
54031205,1684
12688145,1685
183363617,1686
272198562,1687
98565189,1688
66747989,1689
134519490,1690
98329162,1691
192876361,1692
85479195,1693
98565212,1694
161409497,1695
51932016,1696
107548406,1697
91474073,1698
114809879,1699
114809856,1700
179437521,1701
68006413,1702
76045155,1703
93853774,1704
7865974,1705
98329082,1706
161409487,1707
183337321,1708
51713363,1709
103125567,1710
190254498,1711
161454715,1712
58434660,1713
912675,1714
17967602,1715
53981562,1716
200629234,1717
200629270,1718
114809875,1719
161409519,1720
53831590,1721
94065338,1722
131386574,1723
134289944,1724
77152083,1725
113080765,1726
68211446,1727
22597852,1728
566893,1729
609586,1730
5439427,1731
161409483,1732
52853562,1733
55625510,1734
68031130,1735
94901052,1736
147896557,1737
54031197,1738
32951828,1739
86267511,1740
7026507,1741
183688840,1742
134971272,1743
140630666,1744
55407453,1745
44899954,1746
134289941,1747
161409463,1748
9856777,1749
17148693,1750
50715631,1751
73090608,1752
151548613,1753
177336104,1754
68269446,1755
22100933,1756
108970053,1757
49246233,1758
16837581,1759
5981831,1760
58406605,1761
3170593,1762
58899983,1763
70633549,1764
247262742,1765
72544445,1766
51713342,1767
20366824,1768
74854036,1769
54031203,1770
97933472,1771
5444345,1772
154231134,1773
45803948,1774
68429315,1775
72926595,1776
73569777,1777
56366146,1778
50874054,1779
21973737,1780
100002376,1781
95738122,1782
98578829,1783
92710957,1784
157600763,1785
74870030,1786
76755601,1787
58392902,1788
20225041,1789
190603077,1790
21973763,1791
8083719,1792
97551871,1793
154231124,1794
2454283,1795
149355038,1796
13409520,1797
136041797,1798
251998487,1799
114809866,1800
14507333,1801
137786472,1802
114821901,1803
166525080,1804
174101598,1805
16832052,1806
57118697,1807
68838497,1808
177336108,1809
58448354,1810
8082641,1811
218749295,1812
98329093,1813
31451473,1814
97572214,1815
3812941,1816
193210912,1817
51713351,1818
161409457,1819
67921481,1820
58395158,1821
61470015,1822
21842086,1823
55062018,1824
21973743,1825
83781964,1826
161409506,1827
109185538,1828
57353210,1829
75482123,1830
73403669,1831
100274577,1832
1379989,1833
4345189,1834
175688119,1835
142471156,1836
114467209,1837
83781967,1838
86600525,1839
46095231,1840
70606907,1841
112585192,1842
92710896,1843
142310525,1844
89654610,1845
179437505,1846
23889095,1847
35848354,1848
59178438,1849
3114737,1850
56439395,1851
1692903,1852
14000041,1853
105954003,1854
257845274,1855
66907970,1856
7248403,1857
4693829,1858
52328173,1859
21947276,1860
58547423,1861
16974932,1862
68399004,1863
263066610,1864
4935927,1865
263066841,1866
54876123,1867
32440826,1868
66620428,1869
48813144,1870
88216202,1871
44434176,1872
125285272,1873
125284613,1874
270127240,1875
50737254,1876
97119072,1877
147672795,1878
183500376,1879
192455633,1880
54896822,1881
194845698,1882
33395818,1883
19751771,1884
142321828,1885
176626447,1886
147389103,1887
147423153,1888
13853076,1889
187619110,1890
212285079,1891
42676831,1892
193150593,1893
25608349,1894
169749545,1895
103209829,1896
165346320,1897
57693595,1898
72081063,1899
977095,1900
55053644,1901
34240496,1902
186494607,1903
67039784,1904
55205646,1905
14700951,1906
67446841,1907
150561878,1908
36694065,1909
59200054,1910
71957055,1911
76747146,1912
68837035,1913
57812878,1914
31575097,1915
50702715,1916
156112897,1917
57708428,1918
94867193,1919
22197859,1920
68194409,1921
120370474,1922
198119424,1923
65077785,1924
57015948,1925
103735659,1926
13671918,1927
169922643,1928
50707951,1929
37407482,1930
138896660,1931
145987080,1932
194116776,1933
17627161,1934
108125514,1935
257859695,1936
105312036,1937
73861344,1938
3941727,1939
159725676,1940
67271402,1941
138359762,1942
16102793,1943
43033115,1944
165776052,1945
55774848,1946
273675300,1947
57175986,1948
159495900,1949
75667664,1950
2282607,1951
138480707,1952
8073271,1953
89754166,1954
121635528,1955
137940270,1956
76403004,1957
190125184,1958
148944414,1959
6936677,1960
169930113,1961
95194738,1962
59200785,1963
174384074,1964
60716616,1965
33979580,1966
67112118,1967
1374137,1968
56700930,1969
21316585,1970
13866304,1971
57839415,1972
185993815,1973
55023453,1974
149432550,1975
51420207,1976
195972019,1977
40253876,1978
67211545,1979
57844141,1980
197637729,1981
51144011,1982
50336846,1983
79787055,1984
977093,1985
31958771,1986
102123766,1987
186805437,1988
67248287,1989
1814533,1990
120423751,1991
197638113,1992
132171283,1993
2794159,1994
70688127,1995
161237496,1996
977117,1997
36302135,1998
53119204,1999
128288201,2000
58566151,2001
77720015,2002
182819727,2003
97518293,2004
31569928,2005
197263915,2006
19730166,2007
186582273,2008
89424803,2009
40778009,2010
93274819,2011
128869142,2012
50992654,2013
68260292,2014
97568965,2015
176623637,2016
158853545,2017
192563036,2018
58360279,2019
77037910,2020
56384512,2021
68282442,2022
174597319,2023
4686101,2024
162167871,2025
52240862,2026
131337750,2027
38419309,2028
19696906,2029
112168798,2030
67215716,2031
56387585,2032
161237585,2033
58293367,2034
86999917,2035
147778093,2036
73530013,2037
428880,2038
188255489,2039
196152970,2040
175850022,2041
39079101,2042
16764525,2043
132277180,2044
96043669,2045
192562929,2046
194836205,2047
98845652,2048
58211146,2049
90526759,2050
165341879,2051
51342947,2052
74537393,2053
42832894,2054
146417286,2055
103797488,2056
125753385,2057
193003821,2058
59080455,2059
103209746,2060
60423086,2061
117062013,2062
